ModelNumber,Pheromone,Avg_Gathered,SD_Gathered,Avg_Covered,SD_Covered,Avg_Reached,SD_Reached,Avg_Hits,SD_Hits,Avg_Equality,SD_Equality,TimeStep
0,0.1,14.8731,7.506130587060185,0.1029006273987922,0.07876947511085147,2.2278,2.711771959439043,0.00882232447877185,0.007070842029402952,1.4830044957801367,0.556678441937471,45
0,0.1,15.3194,7.868010144884175,0.10563614786108126,0.08003994463373554,2.4094,2.7731194781328954,0.00273552046228967,0.00533068986282739,1.521456027768865,0.5916650704288886,46
0,0.1,15.8995,8.015223000641255,0.10948681011024111,0.08149087951956754,2.5757,2.8439179858076824,0.003850662249162275,0.005673236576515345,1.5799505564057281,0.6056252190753523,47
0,0.1,16.5171,8.197262200881468,0.11323782487426892,0.08239183638470042,2.7698,2.9227055890046523,0.003751014764029349,0.005298716439262212,1.609665830976962,0.63144597844654,48
0,0.1,17.2643,8.622055758924134,0.11733022696517391,0.08356365539761831,2.9692,2.9747691271760455,0.0040924020909013595,0.006546707839877208,1.6634756288647885,0.6408631756861991,49
0,0.1,18.4036,9.128357302384952,0.12326223139585298,0.08417343775743152,3.1784,2.99365553128617,0.005932004430681283,0.006638283193418944,1.7196673681797336,0.6557085468205108,50
0,0.1,19.2828,9.099649672377387,0.12846205657464785,0.08522058511323626,3.4104,3.0067543697483314,0.005199825178794357,0.00686874959528512,1.7875284553238082,0.6485760636167354,51
0,0.1,20.2091,9.30424511661206,0.12634407871128536,0.07923474698828178,3.6129,3.07259720594816,-0.0021179778633635717,0.017501784330695734,1.8466475378273597,0.6482556799532584,52
0,0.1,20.6891,9.232347544909718,0.12925363803927042,0.07964246496103744,3.8342,3.0715973629367315,0.0029095593279850934,0.004799608524880516,1.8874720665143334,0.6461373936411883,53
0,0.1,21.1724,9.440851563286065,0.13219398734585255,0.08047309647700658,4.0524,3.0797490547120447,0.0029403493065820485,0.004705548500510093,1.924715231957797,0.6609941572129038,54
0,0.1,22.1468,9.445498915356511,0.13783037167167594,0.08110832859824485,4.235,3.0622499897951316,0.005636384325824632,0.007832645523062046,1.9661988741043686,0.6703876065577612,55
0,0.1,23.4699,10.096023672218637,0.14457657852385059,0.08193554501356475,4.4407,3.027950381033341,0.006746206852175023,0.006352013627744637,2.0035500993949262,0.6807311423045981,56
0,0.1,24.2896,10.216982521273053,0.14900392226456832,0.08218851093641145,4.6897,3.0034003912232627,0.004427343740717108,0.005069398162406705,2.0348986308867625,0.6805613743354478,57
0,0.1,24.5413,10.09121867318308,0.15122873502207193,0.08355797957090381,4.8934,2.984097257128242,0.002224812757503636,0.0060701825165545824,2.0525034110028497,0.6699532927662178,58
0,0.1,25.0081,9.9819754753255,0.15501296915506405,0.08701140087191209,5.0805,3.0570606389144337,0.0037842341329920636,0.009352996956535783,2.0773364062589215,0.6654256863994099,59
0,0.1,25.4813,10.106624080770036,0.1577972823668594,0.08740531706960074,5.2206,3.160053107148752,0.002784313211795152,0.005030760559109928,2.1024317416216483,0.6715282691489739,60
0,0.1,26.9127,10.341338342303679,0.1676435511455868,0.09243228116889833,5.4196,3.226970071134857,0.00984626877872765,0.009870333839698441,2.1334291609504286,0.6750409976732363,61
0,0.1,27.6316,10.496841498279368,0.1723443299659384,0.09605736098977448,5.6058,3.304331454318797,0.004700778820351728,0.008825954620272178,2.167881591900419,0.6910502981769403,62
0,0.1,28.8709,11.011123157516678,0.18006755625730866,0.10018079096955737,5.875,3.4177733979888134,0.0077232262913690805,0.010605391631585743,2.2102993116538814,0.712521779481658,63
0,0.1,29.6541,11.230923968668057,0.18477995620081936,0.10150435034448035,6.1173,3.4881428740807516,0.004712399943510278,0.0062905822295954966,2.2440025014541516,0.7191346621853312,64
0,0.1,30.1016,11.454155466030688,0.1875371973661018,0.10284523356709817,6.3214,3.492692663261403,0.0027572411652828956,0.005448603864870215,2.2601080822427475,0.7296424626127891,65
0,0.1,30.507,11.538689310315856,0.19032549213853778,0.10400456334728844,6.5726,3.4762234162952357,0.002788294772436537,0.0052500233460659376,2.2835196042114383,0.7376705041802911,66
0,0.1,31.1367,11.855859863797308,0.19413531483534982,0.10639459174494001,6.8189,3.497928356899244,0.0038098226968122056,0.006659775402495589,2.3095076096102978,0.74968633517765,67
0,0.1,31.7707,12.260836900880793,0.1976449075019183,0.1072236599246104,7.0265,3.5241733427857995,0.00350959266656887,0.0055063390638082944,2.3280518758235025,0.7591636605335357,68
0,0.1,32.1823,12.350549247300773,0.20085038819984177,0.10967675978558457,7.2551,3.5248863797291623,0.003205480697923445,0.007046981026553836,2.3486948317477907,0.7638497733259523,69
0,0.1,33.0558,12.98655791039337,0.20562308998092899,0.11147966821524385,7.4687,3.523154880217454,0.004772701781087575,0.0070257335989518,2.364092875841526,0.7726360268269388,70
0,0.1,33.5797,13.027657038392936,0.21032528348859242,0.1170512495596825,7.7077,3.552782108432787,0.0047021935076633865,0.00931235718580176,2.381571994514596,0.7781618308190961,71
0,0.1,33.9479,13.092524034348747,0.21340891334100912,0.12002643674941267,7.8976,3.57218619895436,0.003083629852417096,0.006493277684316599,2.394642432405975,0.7839130895908714,72
0,0.1,34.7393,13.48208201688447,0.2178111571473841,0.12127918225874641,8.1407,3.56279434012128,0.004402243806376709,0.006481371986120568,2.4182338266715977,0.7922893295782002,73
0,0.1,35.163,13.545553920014095,0.2208898855997813,0.12323758830301784,8.3641,3.5790405404242125,0.003078728452396902,0.006006078967300761,2.432426702946431,0.7903625759484083,74
0,0.1,36.0884,13.876137266544964,0.22673524020587307,0.1263241033331315,8.6182,3.6869809817790165,0.005845354606092783,0.007659707742637252,2.4464218143812624,0.7822350282701638,75
0,0.1,36.5426,14.034991458494039,0.22998188077894668,0.12844233535095156,8.7853,3.736228567686899,0.0032466405730732996,0.0071567253581076235,2.4584433554088028,0.7793630172716669,76
0,0.1,37.0702,14.13517852593312,0.2335675313305872,0.1304753485776408,8.9246,3.777792323566782,0.0035856505516405996,0.006420787524352371,2.4782420084435652,0.7813904222794402,77
0,0.1,37.6715,14.518677203864023,0.23703445941796528,0.13211670631203057,9.1364,3.9029213468887667,0.0034669280873779753,0.005650489087830208,2.4912446312029166,0.7832448664599938,78
0,0.1,38.1385,14.808562312053931,0.23997931988549823,0.13385107595131107,9.3244,3.9678917122321087,0.002944860467534135,0.005571402768819515,2.5054077085635216,0.7881083487859066,79
0,0.1,38.9036,15.0219608254052,0.2446864425502078,0.1362280074968142,9.6196,4.1112888295519925,0.004707122664709368,0.007118763622518955,2.5214879243258976,0.7888876717187235,80
0,0.1,39.7791,15.564796920936622,0.2493949735417114,0.13779248137015193,9.8646,4.208237973309047,0.004708530991504615,0.006205066431312441,2.5492675438065437,0.8015282563017652,81
0,0.1,40.875,16.107599914326155,0.25549145071663776,0.13980526157742354,10.1492,4.269957770282778,0.00609647717492636,0.006891605920443178,2.575406128822091,0.8105886369128874,82
0,0.1,41.3164,16.238740438839617,0.2584664950149996,0.14183352652012865,10.3906,4.317734549506253,0.0029750442983616007,0.005635722434981406,2.588351200642458,0.8131247382231823,83
0,0.1,41.8516,16.50290815098959,0.2622055021560629,0.14454035561564352,10.6063,4.324500006937274,0.003739007141064258,0.007064498195967126,2.6031768247944407,0.8162454539385522,84
0,0.1,42.6335,16.885389475816197,0.2666769499524488,0.14618139892496831,10.8583,4.358763713485741,0.004471447796385463,0.0060449616084917845,2.6281647867424325,0.8267393572572773,85
0,0.1,43.6074,17.391057047804694,0.2717966247225854,0.14764507958379106,11.1312,4.423209983710956,0.005119674770138145,0.006423804150439479,2.649902893098657,0.8319728837946538,86
0,0.1,44.3792,17.716867876687385,0.27626071933599516,0.14905915007503312,11.4262,4.51138044948555,0.004464094613408309,0.006080078005250174,2.6700797105427485,0.8373344648434379,87
0,0.1,45.2599,18.18771431461354,0.2807806046516431,0.14984866187826096,11.7388,4.507435474857077,0.0045198853156471226,0.00597800910561896,2.691422568425638,0.8467753226553106,88
0,0.1,46.0029,18.646707258655592,0.2847240086749164,0.15088845306699078,12.0805,4.5121192083101125,0.003943404023273647,0.005798552640846852,2.7125957929851254,0.8568587057719574,89
0,0.1,47.1773,19.029347458859498,0.2913123425482771,0.15255002870810933,12.4164,4.491125809861002,0.006588333873359866,0.0076028848602278185,2.737313250315321,0.8653155190020785,90
0,0.1,48.1841,19.573211468484175,0.2966982842320455,0.15361681047078107,12.7428,4.476454865180534,0.005385941683768656,0.006210720000101188,2.7658385826872083,0.8793862386579995,91
0,0.1,48.9942,20.102740269923316,0.30074547744931107,0.15429999481903947,13.1112,4.468359269351391,0.004047193217264993,0.0057157497036985465,2.790113067136168,0.8962777132466414,92
0,0.1,50.0545,20.594934565324582,0.30623055311849195,0.1553762169377101,13.5272,4.387147155042805,0.005485075669181246,0.0074799107800945855,2.8142622464514826,0.9087512233695226,93
0,0.1,50.8481,21.005923602403225,0.3102678737348108,0.1556412404390748,13.9579,4.332658259082975,0.004037320616317744,0.005736090663359433,2.8372464283790593,0.9239350230792716,94
0,0.1,51.6503,21.54756157689307,0.31449264677248945,0.15687278424206705,14.3998,4.26899987819153,0.004224773037677821,0.005864121043370802,2.8628000047028346,0.9391784943154183,95
0,0.1,52.1834,21.762990705323606,0.31759952197321956,0.15784919925395455,14.7797,4.16184669467776,0.0031068752007298787,0.005154166515128404,2.8795493193277806,0.9467635782572603,96
0,0.1,52.8645,22.20296240932722,0.3212995252558648,0.1590184335507486,15.1393,4.061440078346636,0.003700003282644389,0.0053148607410232985,2.897769176048301,0.9567540738872768,97
0,0.1,53.3445,22.439804360778165,0.32402713791249865,0.15975297778569886,15.4793,4.000471410971514,0.00272761265663476,0.004910282522243823,2.9104721326303364,0.9635370422816528,98
0,0.1,53.9736,22.705754844091775,0.32737640742612995,0.16024200283711115,15.7976,3.9401058665980093,0.0033492695136303494,0.004861147449722877,2.923242183236571,0.9677848844607706,99
0,0.1,54.7304,23.065990458682244,0.3312990020082167,0.16106026037172425,16.0844,3.896931695578043,0.003922594582088178,0.0054044868793966,2.939180329443311,0.9712549109912402,100
0,0.1,55.2447,23.34261814600095,0.3343544194395403,0.16250547375990543,16.3692,3.8973698002627564,0.0030554174313237085,0.005774566138867952,2.953771287484599,0.9768623029932865,101
0,0.1,55.6687,23.44166675622715,0.3140331167469287,0.1512857461931616,16.5569,3.9335432360659146,-0.02032130269261079,0.04519848194235004,2.9642782388602997,0.978027590134201,102
0,0.1,56.4763,23.80399626764372,0.3181944138014181,0.15256347497264525,16.7539,3.9428079828974973,0.0041612970544900735,0.005818696520549061,2.987451111845869,0.9874887166150039,103
0,0.1,57.38993899389939,24.349853271050925,0.3226758701831935,0.153590593932396,16.995599559955995,3.9921140183488566,0.004484182667570042,0.005916475055201652,3.0056056373892646,0.9940452920938291,104
0,0.1,58.12032406481296,24.75841313208829,0.32636220071377303,0.1542563392268979,17.196539307861574,4.000910081756638,0.0036893576666330963,0.005320990272963811,3.022034557656319,0.9973528586013773,105
0,0.1,58.89447889577916,25.36930601851544,0.3299518438311071,0.1549424907088268,17.424584916983395,4.046719522096746,0.0035896431173352687,0.005353631679474842,3.0306820130596583,0.9970948042617697,106
0,0.1,59.6368184092046,25.78819653684336,0.3337914396944827,0.1563172459645789,17.62951475737869,4.046294052888236,0.0038615699868412845,0.0053318555559833565,3.051855150020518,1.0073847431777923,107
0,0.1,60.355949164415094,26.303315265532312,0.33724229490423424,0.15713346209331136,17.846392474732312,4.039646564481502,0.0034426078377701387,0.004937618510976794,3.0681701529746506,1.0155619093913255,108
0,0.1,61.318914588965654,26.922916301028966,0.3419153563493252,0.1584887376094953,18.118453990187245,4.051274313545471,0.004779615466951903,0.0056290980123949496,3.095502927474806,1.0304953568762623,109
0,0.1,62.310407058351714,27.652537339458505,0.3467135566032807,0.1598602611263004,18.372368157208744,4.0365910172717125,0.004602265151486808,0.006122380350180858,3.1142368122282824,1.0356810739026832,110
0,0.1,63.18904522613065,28.26239827712509,0.35059499446724485,0.16049957439257076,18.630150753768845,4.003929662355771,0.00414829823796718,0.005408894608973131,3.130955161569747,1.0459382819192942,111
0,0.1,64.07219089810712,28.74895721922306,0.3547035212642227,0.16137339067329307,18.870217478856222,3.969447737068523,0.004282422841972743,0.005531690346873966,3.1498500209994504,1.0520789064150378,112
0,0.1,64.5493085696982,28.9773803159836,0.3573578477513674,0.16230754547857562,19.108711012415466,3.90236032339831,0.00267316993075128,0.004898470468183234,3.1651781534380996,1.0593435234362714,113
0,0.1,65.25819174757281,29.39092788663992,0.3607816948145237,0.1630891656236384,19.341828478964402,3.870065755823712,0.0033963761913153026,0.004789840243094941,3.1801717644025977,1.06459454055133,114
0,0.1,65.87202109319541,29.681950779400342,0.3638862515179432,0.16421339518837172,19.547104756109928,3.8229948349747076,0.003273724951029278,0.005208763014865376,3.19556155708391,1.068836941923644,115
0,0.1,66.62447943118335,30.048213670532387,0.3679956462533596,0.16590396997381168,19.816861350939565,3.8422526115687226,0.004024353929298772,0.005728509024644769,3.207447579997253,1.070627018769651,116
0,0.1,67.40105863192183,30.45416910403904,0.37184241729290396,0.16744777213928616,20.034100162866448,3.837597631696308,0.0039922995386884805,0.005745176656218602,3.2165668454873915,1.0705969468534198,117
0,0.1,68.10323370396817,30.705465595105093,0.3756256963114399,0.16903992848769633,20.263490768132204,3.816808946771264,0.0038514325505243775,0.0059653279958666585,3.226982907067367,1.0712224506763963,118
0,0.1,69.07076197313096,31.241831132889683,0.38101488825502755,0.17200334252311983,20.458517075171777,3.781638084492347,0.005311303162072162,0.00812566122246328,3.2355596504166093,1.071218196479877,119
0,0.1,70.04986092510559,31.79530743482532,0.3858279296673742,0.17324764777383678,20.618625734006386,3.712359978976327,0.0044860561523245345,0.00627136721698433,3.24901995087912,1.0734472234116803,120
0,0.1,70.72650191293557,32.129162342844076,0.3895666993326963,0.17460239787454968,20.83217867852342,3.705845081362863,0.0034150364367624567,0.005434209074851452,3.264305492417605,1.075795838451973,121
0,0.1,71.41375364128173,32.58929201427591,0.39324829087007146,0.17613316772799256,20.98137744486059,3.604738445370662,0.0032095942589323296,0.005343183254835144,3.2806841515148064,1.0825993942933703,122
0,0.1,72.35039082855654,33.180815897443715,0.3979596521304196,0.17787919976931826,21.20844189682126,3.5882547706000865,0.004582752608356482,0.006321491481311844,3.2961130375658576,1.0864155181112227,123
0,0.1,73.16070116510969,33.59965799801121,0.401681566175921,0.17859201582314108,21.40170043035583,3.5217343500424456,0.003583975338902656,0.005709240489157976,3.3168235267235966,1.09356642624842,124
0,0.1,73.83870286257526,34.07793821456406,0.40535200402818183,0.1797176780249273,21.59247913805852,3.4192890188744056,0.003012373225143073,0.0050863716187108995,3.332370299600247,1.1004670386978974,125
0,0.1,74.53366610025489,34.5073523002044,0.40937496612177,0.18105884192780244,21.769753610875107,3.3486645315560315,0.0031870974950767078,0.005012445769212687,3.3509585108745905,1.10963467357856,126
0,0.1,75.4252052457618,35.24179086813154,0.41363480580795836,0.18226102404774064,21.982514127305684,3.2809116585344493,0.0038262502943655747,0.005845191256713645,3.366494232268634,1.1170576278345736,127
0,0.1,76.16065503585573,35.78369234714911,0.4179011439382528,0.1842541787469278,22.216204645188913,3.263832510436619,0.003623127649081375,0.005930284521641889,3.3850306309571643,1.1258449327555833,128
0,0.1,76.95332542847903,36.285298893679446,0.4223690116390496,0.18644699284098332,22.3902123531314,3.217920194556524,0.0036755271469742718,0.005814391857006584,3.404157058879169,1.1356493559716938,129
0,0.1,77.84899110436103,36.793312740245696,0.42724792296405,0.18830375086381665,22.611412453894555,3.1839203196112122,0.0041601934567550795,0.005720754803157325,3.4214728113676998,1.14221998446291,130
0,0.1,78.73434930380441,37.159776049854564,0.431902690540816,0.19082150170828363,22.831378138362023,3.0903625879474417,0.0036843984435487287,0.006333550877024343,3.445476784468215,1.1488223529978863,131
0,0.1,79.4828349944629,37.6333021501236,0.4354490268169706,0.1929643591622143,23.03311184939092,3.0264083065189205,0.003013796388438098,0.005799053687594044,3.4662047863163647,1.1587975893874431,132
0,0.1,80.41121181604565,38.25070826883726,0.4406426337780767,0.19609948905699665,23.242922680989146,2.940109640349814,0.0036903089054664225,0.006600329959860202,3.490225844610079,1.1697594751035922,133
0,0.1,81.17141891130396,38.66476242613709,0.44476770674426347,0.1971213035524821,23.48596866899583,2.859150914780089,0.002949852881147934,0.00514626941198772,3.509052636805673,1.1771823042644896,134
0,0.1,82.02124517155193,39.125824659973205,0.44945574273549543,0.1983795278348849,23.70393092478982,2.788835061210491,0.0033645052491366938,0.005461741615292962,3.528530337196534,1.1829045724449325,135
0,0.1,82.60052457520813,39.5045546028505,0.45258731209086495,0.20021516052602267,23.93716501311438,2.7177730045074515,0.002669013029328903,0.005470199683243724,3.542800683895137,1.1883150534807914,136
0,0.1,83.14756725815684,39.818642655129175,0.4557646372142832,0.2021502465266795,24.16439610761305,2.6958367951843223,0.0026415989572192793,0.005499866482790571,3.5560522287386314,1.1936980292137662,137
0,0.1,83.7515556579857,40.08788793877014,0.4584631168171537,0.20377002704710462,24.37969578243835,2.627348813551258,0.0022212350113072384,0.004518144035188382,3.570421203445094,1.1981476946618377,138
0,0.1,84.46177973977696,40.44303532286144,0.46257111371693577,0.205136157663338,24.564707249070633,2.584761024126443,0.002654385530427394,0.0048622106107595936,3.586582791758486,1.2029544246184185,139
0,0.1,85.29164224592662,40.74791690007283,0.4672919204569622,0.20752852149421497,24.75946547884187,2.512293607987122,0.003344402424510383,0.006037302713412899,3.6042652981178365,1.205801902770664,140
0,0.1,85.90134688090737,40.993562799572935,0.47092053775565734,0.20961966342406224,24.950732514177695,2.4650308441614155,0.002299531758876648,0.00543918095981482,3.6192394868005393,1.2097927837493085,141
0,0.1,86.6019568070636,41.198426670072415,0.4736752412682151,0.21140727193288403,25.078749552559362,2.4226988399161207,0.0021447398747817077,0.004995846813683353,3.6359981528212035,1.2120308104642499,142
0,0.1,87.13914924297043,41.38159370040472,0.47648164296765255,0.21299372862895843,25.226868541216053,2.3905423328817017,0.002059199360297976,0.005063402889883093,3.649829076670255,1.2138020939663254,143
0,0.1,87.62218181818182,41.559912708409016,0.47967929388945213,0.2140241244892325,25.336242424242425,2.3735222136745033,0.0017498497939397182,0.0045852134481939874,3.662451494823685,1.2158499365735254,144
0,0.1,88.25242004656292,41.73405572511225,0.4823622630262542,0.21539373481779672,25.42396765102316,2.3296796811304707,0.0016842738191050095,0.00466330343940611,3.6804335600084213,1.217006861971035,145
0,0.1,88.79002592272559,41.937977485480964,0.4853131643825533,0.2176278843995342,25.5443772373781,2.2892679199533474,0.002116396539668915,0.005277629079278609,3.69335696181841,1.2183080413876957,146
0,0.1,89.47632693745328,42.16155311940119,0.48945179639728625,0.21959150844549974,25.640169449289807,2.2608050872102585,0.0026841318252173946,0.005495018499380074,3.7097956327997155,1.2190625553212164,147
0,0.1,90.10888721047331,42.443011392725055,0.49284758756906644,0.22102763677221615,25.7134944612286,2.2338689233674502,0.0017512188344406268,0.004581000326859054,3.727260234666571,1.2221683778755483,148
0,0.1,90.7603610475464,42.71618753375104,0.4968617943227886,0.22350705193962273,25.820366132723112,2.1983737993110526,0.0024489192863757355,0.005885273096245145,3.7450512761612353,1.2247832824249265,149
0,0.1,91.63673890608875,42.9779701181274,0.4996726134670934,0.2248421750256915,25.905830753353975,2.1239110136865724,0.0017108956700779257,0.004102705741563613,3.7688904527720704,1.2260307392192809,150
0,0.1,92.27461948744634,43.334932658100456,0.5031825324370585,0.22666177274709237,26.047092493820735,2.0845580205208876,0.002428564345830927,0.0051027504404413835,3.7837104572868756,1.2303536907144135,151
